event_id,division_guess,mirror_places_detected,mirror_max_place_detected
1596587110,Open Circle,7,4
1596587110,Open Doubles Net,3,3
1596587110,Open Singles Net,6,6
1598616506,"Footbag Net (Individual). We played 3 rounds; quarter finals, semifinals,3",2,5
1600984774,Circle,16,6
1600984774,Mixed Doubles Net,3,3
1600984774,Open Doubles Net,7,7
1600984774,Overall Freestyle,6,6
1600984774,Singles Net,13,13
1614772897,open doubles net,4,4
1614772897,open singles net,4,4
1617902706,The III. Basque Tournament of Footbag Net (Individual) it was a great time,1,3
1623054449,SHRED-30,22,15
1623054449,SHRED-OFF,26,13
1624971880,Open Doubles Net,13,13
1624971880,Open Singles Net,24,24
1625854837,Doubles,3,3
1625854837,NET,3,3
1625854837,Open Circle Contest,6,3
1628024472,DOUBLES NET,3,3
1628024472,SINGLES NET,7,7
1628025574,Double Net Mixte / Mixed Doubles Net,6,6
1628025574,Double Net Open / Open Doubles Net,11,11
1628025574,Simple Net - Singles Net,9,9
1634665636,Circle Contest,7,4
1634665636,Open Doubles Net,6,6
1634665636,Open Golf,3,3
1634665636,Open Singles Net,11,11
1634665636,Request,10,4
1643478787,Open Doubles Net,10,5
1643478787,Open Doubles Net Bronze (rally,1,2020
1643478787,Open Singles Net,4,4
1643478787,Results for 24th Annual Footbag Finnish Open (2021) Open Singles Net,4,4
1645025950,Open Doubles Net,3,3
1645025950,Open Singles Net,6,6
1645621833,Minority Sports organized the IV.Basque Tournament of Footbag Net (Individual,1,3
1646387871,Freestyle 1m Routines,8,8
1646387871,Freestyle Battles,2,4
1646387871,Freestyle Request Contest,6,7
1646387871,Freestyle Sideline Last Man Standing,7,7
1646387871,Masters Singles Net,6,6
1646387871,Mixed Doubles Net,6,6
1646387871,Open Doubles Net,40,20
1646387871,Open Golf,14,8
1646387871,Open Mixed Doubles Net,6,6
1646387871,Open Singles Net,26,26
1646387871,Results for 41st IFPA WORLD FOOTBAG CHAMPIONSHIPS (2022) Open Singles Net,26,26
1646387871,Women's Doubles Net,3,3
1646387871,Women's Singles Net,6,6
1646387871,Womens Doubles Net,3,3
1646387871,Womens Singles Net,6,6
1646855336,GOLF,3,3
1646855336,Intermediate Net,5,3
1646855336,Mixed Net,3,3
1646855336,Open Doubles Net,30,19
1646855336,Open Mixed Doubles Net,20,6
1646855336,Open Singles Net,25,29
1646855336,Request Contest,12,7
1646855336,Results for 22nd Annual IFPA European Footbag Championships (2022) Open Singles Net,29,29
1646855336,"golf, two square",3,3902
1647508742,Mixed Doubles Net,3,3
1647508742,Open Doubles Net,7,7
1647508742,Open Singles Net,13,13
1647508742,Women&#8217;s Singles Net,3,3
1653647467,organized the I. Elorrieta Tournament of Footbag Net in Bilbao. We gathered 8,1,3
1656248710,Celebration of 20 years since the first net,1,6
1657486956,We will play Footbag Net on the beach of Ereaga (Getxo - Basque Country,1,3
1664206719,5:00 PM: Semi-Finals net,3,3
1664206719,"Circle, First place",2,712
1664206719,NET GAME,1,2023
1664206719,_NO_DIVISION_DETECTED,1,2023
1667566506,OPEN DOUBLES NET RESULTS,1,390
1668541701,Open Circle Contest,6,6
1668541701,Open Doubles Net,11,6
1668541701,Open Freestyle Challenge,9,10
1668541701,Open Sick 3-Trick,9,9
1668541701,Open Singles Golf,8,9
1668541701,Open Singles Net,9,9
1668541701,Overall - combination of 3 main events (Sick3/Battle/Request,5,4
1668541701,Results for XXII Polish Footbag Championships - Warsaw (2022) Open Singles Net,9,9
1669556651,III. Basque Tournament of Footbag Net (Doubles,1,3
1673723574,open doubles net,6,6
1673723574,open singles net,4,4
1677285621,Tournament of Footbag Net (Individual,2,3
1677937557,Golf,11,11
1678957450,Circle Contest,16,9
1678957450,Intermediate Doubles Net,9,5
1678957450,Intermediate Singles Net,7,9
1678957450,Master Doubles Net,8,4
1678957450,Master Singles Net,12,5
1678957450,Mixed Doubles Net,11,11
1678957450,Open Doubles Net,34,17
1678957450,Open Mixed Doubles Net,11,11
1678957450,Open Singles Net,33,33
1678957450,Request Contest,8,11
1678957450,Results for 42nd Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS (2023) Open Singles Net,33,33
1678957450,Shred 30,10,10
1678957450,Sick 3,10,10
1678957450,Women's Doubles Net,5,5
1678957450,Women's Singles Net,25,10
1686926080,OPEN DOUBLES (side-out,29,12
1688144863,Open Freestyle Head To Head Battle,2,5
1692508794,Open Doubles,6,4
1694170899,Doubles Net,5,5
1694170899,Footbag Golf,3,3
1694170899,Freestyle Overall,11,11
1694170899,Request Contest,60,11
1694170899,Singles Net,8,8
1694868513,OPEN DOUBLES NET,12,12
1694868513,REQUEST CONTEST,14,12
1695501837,Open Doubles Net,3,3
1695501837,Open Singles Net,7,7
1697391704,14 Benett Baranyai / Endre Takacs (HU,1,15
1697391704,20 Benett Baranyai (HU,13,25
1697391704,Circle,3,3
1697391704,FREESTYLE,10,4
1697391704,Mixed Doubles,4,4
1697391704,NET,19,19
1697391704,Open Doubles,13,13
1697391704,Open Golf,10,6
1697391704,Request,6,3
1699593640,Mixed Doubles Net,4,4
1699593640,Open Doubles Net,12,12
1699593640,Open Singles Net,26,26
1699709080,OPEN DOUBLES NET,3,3
1699709080,OPEN SINGLES NET,9,9
1700920831,Doubles net,5,5
1700920831,Freestyle,4,4
1700920831,Singles net,6,6
1706036811,Circle Contest,16,13
1706036811,Doubles Routines,32,14
1706036811,Intermediate Doubles Net,3,3
1706036811,Intermediate Singles Net,5,5
1706036811,Master Doubles Net,8,5
1706036811,Master Singles Net,4,4
1706036811,Mixed Doubles Net,12,12
1706036811,Open Doubles Net,16,16
1706036811,Open Singles Net,20,20
1706036811,Request contest,4,4
1706036811,Women Circle contest,7,4
1706036811,Women's Doubles Net,6,6
1706036811,Women's Singles Net,9,9
1706036811,shred 30,11,11
1706036811,sick 3,15,15
1706536250,Golf,12,12
1709070838,Open Doubles Net,7,7
1709070838,Open Singles Net,12,12
1709070838,Random Doubles Net,7,1004
1709496969,NET GAME,1,6
1709496969,Open Doubles Net,7,7
1709496969,Open Singles Net,12,12
1711181388,Open Doubles,4,4
1711181388,net & freestyle,4,4
1711182054,Doubles Net,9,9
1711182054,Singles Net,12,12
1713276656,1era Copa Footbag Net - Altos Mirandinos,27,18
1721038326,Doubles Net - Saturday 10h-20h,1,21
1721038326,NET GAME,1,1
1721038326,Open Doubles Net,13,75012
1721038326,Open Singles Net,13,13
1721320739,Open Doubles Net,3,3
1721320739,Open Freestyle Battles,8,5
1721320739,Open Freestyle Routines,6,6
1721320739,Open Singles Net,4,4
1721923932,Footbag net. We got together 7 players and made 3 teams. We played three games at,1,15
1727756195,Circle Contest,4,4
1727756195,FREESTYLE,20,8
1727756195,NET,8,8
1727756195,Open Doubles,5,5
1727756195,Open Golf,10,7
1727756195,Request,12,8
1727756195,Shred30,5,5
1728058298,OPEN DOUBLES NET,3,39003
1728058298,OPEN SINGLES NET,5,5
1730420667,net dobles,11,6
1736265216,Doubles Net,6,2024
1738446800,Intermediate Freestyle Battles,4,4
1738446800,Intermediate Freestyle Routines,1,1
1738446800,Mixed Doubles Net,15,11
1738446800,Open Doubles Net,8,8
1738446800,Open Freestyle Battles,9,9
1738446800,Open Freestyle Routines,7,7
1738446800,Open Singles Net,7,7
1738446800,Womens Doubles Net,5,5
1738446800,Womens Singles Net,5,5
1739036206,Doubles Net,6,6
1739036206,Singles Net,10,10
1740391168,Freestyle,4,4
1740391168,Freestyle Battle,5,5
1740391168,Golf,38,60435
1740391168,Mixed Doubles,5,5
1740391168,Net,16,16
1740391168,Open Doubles,16,16
1740391168,Request Contest,5,5
1740391168,Sick 3,6,6
1740419380,Americano Doubles Net,11,1004
1740419380,Mixed Doubles Net,4,4
1740419380,Open Doubles Net,11,11
1740419380,Open Singles Net,15,15
1741024635,Circle Contest,19,9
1741024635,Footbag Golf,37,44200
1741024635,Freestyle Overall,3,3
1741024635,Intermediate Doubles Net,4,4
1741024635,Intermediate Singles Net,8,8
1741024635,Master Doubles Net,4,4
1741024635,Master Singles Net,4,4
1741024635,Mixed Doubles Net,13,13
1741024635,NET GAME,1,44200
1741024635,Open Doubles Net,27,27
1741024635,Open Doubles Routines,12,9
1741024635,Open Singles Net,42,42
1741024635,Request Contest,8,5
1741024635,Shred 30,10,10
1741024635,Sick 3,5,5
1741024635,Women&#8217;s Doubles Net,5,5
1741024635,Women&#8217;s Singles Net,10,10
1741024635,Women's Freestyle,1,1
1742511366,Sports (Footbag section) organized the VII. Basque Tournament of Footbag Net,2,3
1745203963,3 rounds of Footbag Golf,2,2
1745298933,Open doubles net,6,3
1745298933,Open singles net,11,6
1745686591,Singles net,6,6
1749326277,Circle,3,3
1749326277,Open Doubles Net,6,6
1749326277,Open Singles Net,11,8
1749326277,Request,3,3
1749326277,Sick 3,6,3
1750356087,INTERMEDIATE FREESTYLE BATTLE,2,2
1750356087,NOVICE DOUBLES NET,9,5
1750356087,OPEN DOUBLES NET,4,4
1750356087,OPEN FREESTYLE BATTLE,6,6
1750356087,OPEN SINGLES NET,7,7
1751568193,Open Double Net,5,5
1751568193,Open Golf,7,4
1751568193,Open Request,32,14
1751568193,Open Sick 3,16,9
1751568193,Open Single Net,13,10
1753997172,Doubles Net,8,8
1753997172,NET GAME,1,1
1753997172,Singles Net,16,75012
1756448770,Mixed Doubles,2,2
1756448770,Open Doubles Net,6,6
1756448770,Open Singles Net,8,8
1760495074,footbag net dobles,1,29
1766004796,"Freestyle competition as well. And then there&#8217;s 2-Square, above all",1,10119
1770842711,NET GAME,1,2026
1770842711,_NO_DIVISION_DETECTED,1,2026
857852604,10:30. All categories need to be ready to play beginning 10:30 to 4:30 both days. Freestyle,6,5
857852604,"From the net players, I received best compliment a tournament",4,4
857852604,Intermedate Doubles Net,4,4
857852604,Intermediate Singles Freestyle,5,405
857852604,Mixed Doubles Net,3,3
857852604,Open Doubles Net,4,4
857852604,Open Singles Freestyle,5,5
857874500,Intermediate Singles Intermediate Doubles,8,4
857874500,"Julie, Animal, Rachel, Sheila, david, and Sound Footwork for bringing nets",9,1857
857874500,Mixed Doubles,4,4
857874500,Novice Doubles-Saturday Novice Doubles- Sunday,4,4
857874500,Open Singles Open Doubles,4,4
857874500,Singles Golf Doubles Golf,4,4
857875120,INTERMEDIATE DOUBLES NET,3,3
857875120,INTERMEDIATE SINGLES FREESTYLE,3,3
857875120,INTERMEDIATE SINGLES NET,3,3
857875120,MIXED DOUBLES FREESTYLE,1,1
857875120,MIXED DOUBLES NET,3,3
857875120,NOVICE DOUBLES NET,5,3
857875120,Novice doubles net,11,1997
857875120,OPEN DOUBLES FREESTYLE,2,2
857875120,OPEN DOUBLES NET,3,3
857875120,OPEN GOLF,3,3
857875120,OPEN SINGLES FREESTYLE,3,3
857875120,OPEN SINGLES NET,3,3
857875120,WOMEN'S DOUBLES NET,3,3
857875120,WOMEN'S SINGLES FREESTYLE,3,3
857875120,WOMEN'S SINGLES NET,3,3
857876870,Doubles Golf,17,12
857876870,Open Doubles Net,8,6
857876870,"These motels/hotels are all within walking distance to downtown, nearby",9,1857
857876870,"World record holder attempt to break the Consecutive record of 63,326 kicks",1,401
857876870,"a snakeboard or a Jimmy-C net set, lots of microbrewed beer",1,1997
857879540,Doubles Net,6,3
857879540,Golf (Intermediate and Open,7,8
857879540,Golf -- intermediate level of play was determined as best for 18 hole course,3,3
857879540,Open Doubles Footbag (net,5,5
857879540,Open Freestyle,8,8
857879540,Open Golf,3,3
857879540,Open Singles Footbag (net,4,4
857879540,Singles Freestyle,4,4
857879540,Singles Net,6,3
857881287,Consecutives,1,10
857881287,"Freestyler Scott Davidson will be there, along with World Golf Champ Steve",1,9
857881519,GOLF DOUBLES OPEN,3,3
857881519,GOLF SINGLES ADVANCED,2,2
857881519,GOLF SINGLES OPEN,4,4
857881519,NET DOUBLES ADVANCED,4,4
857881519,NET DOUBLES MIXED,4,4
857881519,NET DOUBLES OPEN,4,4
857881519,NET SINGLES ADVANCED,4,4
857881519,NET SINGLES OPEN,4,4
857881519,NET SINGLES WOMENS,4,4
857881686,NET GAME,1,1997
857881898,2. HOLIDAY INN (alias Riverfront Quality Inn)- walking distance to City Island,4,50
857881898,5 PM TEAM FREESTYLE FINALS,2,8
857881898,AMATEUR FREESTYLE,5,5
857881898,INTERMEDIATE DOUBLES NET,4,4
857881898,INTERMEDIATE SINGLES NET,4,4
857881898,NOVICE DOUBLES NET,4,4
857881898,NOVICE SINGLES NET,4,4
857881898,PRO DOUBLES FREESTYLE,4,4
857881898,PRO DOUBLES NET,4,4
857881898,PRO SINGLES FREESTYLE,4,4
857881898,PRO SINGLES NET,4,4
857881898,and Freestyle Shred competitions. The prize $$ are always one,1,1
859400929,INTERMEDIATE DOUBLES NET,4,3
859400929,INTERMEDIATE SINGLES NET,4,4
859400929,NOVICE SINGLES NET,4,4
859400929,OPEN DOUBLES FREESTYLE,1,1
859400929,OPEN DOUBLES NET,4,3
859400929,OPEN SINGLES FREESTYLE,3,3
859400929,OPEN SINGLES NET,4,3
859400929,WOMEN'S SINGLES NET,4,4
859400929,Women Singles Net (tentative,1,47
859657310,Intermediate Freestyle,4,4
859657310,Novice Freestyle,4,4
859657310,Open Freestyle,3,3
859657310,"Summerstage, at about 68th Street. The nets will be set up on either",1,87
859913311,Mixed Doubles,5,3
859913311,NET GAME,3,3
859913311,Open Doubles,3,3
859923755,Bring your net sets,6,1668
859923755,INTERMEDIATE DOUBLES,6,8
859923755,INTERMEDIATE SINGLES FREESTYLE,3,3
859923755,MIXED DOUBLES NET,5,5
859923755,NET GAME,1,1668
859923755,NOVICE DOUBLES,4,1997
859923755,OPEN DOUBLES NET,12,12
859923755,OPEN SINGLES FREESTYLE,4,4
860356126,Advanced 5 Minute Timed Footbag Consecutive,3,3
860356126,Advanced Doubles Footbag Net,4,4
860356126,Advanced Footbag Golf (9 holes,3,3
860356126,Advanced Singles Footbag Net,4,4
860356126,Mixed Doubles Footbag Net,5,1997
860356126,Novice 5 Minute Timed Footbag Consecutive,1,1
860356126,Novice Doubles Footbag Net,4,4
860356126,Novice Footbag Golf (9 holes,3,3
860356126,Novice Singles Footbag Net,4,4
860356126,Open 5 Minute Timed Footbag Consecutive,4,4
860356126,Open Doubles Footbag Net,4,4
860356126,Open Footbag Golf (9 holes,4,4
860356126,Open Singles Footbag Net,4,4
860356126,Women's Singles Footbag Net,4,4
860944937,NET GAME,1,1997
860944937,_NO_DIVISION_DETECTED,1,1997
865043841,Intermediate Doubles Net,3,3
865043841,Intermediate Singles Net,4,4
865043841,Open Doubles Net,3,3
865043841,Open Freestyle,3,3
865043841,Open Singles Net,3,3
865043841,Womens Freestyle,3,3
873922005,Doubles Net,4,4
873922005,Freestyle,5,6
873922005,Singles Net,3,3
876336655,3:00pm Men's Open Doubles Final,1,202
876336655,"Mixed Doubles, Intermediate Singles, and Intermediate Doubles. The entry fee",30,25
876336655,Open Doubles,8,5
876336655,Open Mixed Doubles,16,7
876336655,Women's Doubles,13,5
876356874,13. Beau Barnett/Greg Grandy,5,17
876356874,"Golf (open, women's, int",2,1998
876356874,Intermediate Doubles Net (14 teams,14,13
876356874,Intermediate Golf,2,2
876356874,Intermediate Singles Freestyle (17 competitors,9,9
876356874,Intermediate Singles Net (24 competitors,24,19
876356874,Mixed Doubles Freestyle,1,1
876356874,Open Doubles Freestyle,3,3
876356874,Open Doubles Net (18 teams,12,9
876356874,Open Golf,5,5
876356874,Open Mixed Doubles Net (15 teams) (5-8 did not play off,15,13
876356874,Open Singles Freestyle (14 competitors,8,8
876356874,Open Singles Net (25 competitors,25,24
876356874,Women's Golf,2,2
876356874,Women's Intermediate Singles Net (6 competitors) (5-6 did not play off,6,5
876356874,Women's Open Doubles Freestyle,1,1
876356874,Women's Open Doubles Net (4 teams,4,4
876356874,Women's Open Singles Freestyle,5,5
876356874,Women's Open Singles Net (6 competitors,6,6
876590022,But Sorry - no Mixes Doubles,8,4
876590022,"Doubles and Finals Sunday -- 9 a.m. sharp, please",1,2550
876590022,NET GAME,1,1997
876590022,Open Doubles,4,4
876590022,Open Golf,4,4
876590022,"Singles Net, Doubles Net, Golf, Great Site, Great Competition, Great Fun",1,9
876590022,_NO_DIVISION_DETECTED,1,1997
876591529,Intermediate Singles Freestyle,1,2000
876591529,NET GAME,1,1998
876591529,Results for WORLD FOOTBAG CHAMPIONSHIPS (1998) Open Singles Net,2,2
876591529,_NO_DIVISION_DETECTED,1,1998
877061793,"For those traveling to the US Open Footbag Net Championships, June 20-21",1,4546
877061793,Room rate: $45 and up kitchenettes available,2,4319
879319107,INTERMEDIATE DOUBLES NET,4,4
879319107,INTERMEDIATE FREESTYLE,4,4
879319107,INTERMEDIATE GOLF,3,3
879319107,INTERMEDIATE SINGLES NET,4,4
879319107,INTERMEDIATE TIMED CONSECUTIVES,4,4
879319107,MIXED DOUBLES NET,3,3
879319107,NET GAME,1,1998
879319107,OPEN DOUBLES NET,4,4
879319107,OPEN FREESTYLE,6,6
879319107,OPEN GOLF (18 holes,4,4
879319107,OPEN SINGLES NET,4,4
879319107,OPEN TIMED CONSECUTIVES,4,4
879319107,WOMEN'S GOLF,3,3
879319107,WOMEN'S SINGLES NET,3,3
879319107,_NO_DIVISION_DETECTED,1,1998
881872990,intermediate doubles net,3,3
881872990,intermediate freestyle,3,3
881872990,intermediate singles net,3,3
881872990,open doubles net,3,3
881872990,open freestyle,3,3
881872990,open singles net,3,3
883135865,NET GAME,1,1998
883135865,_NO_DIVISION_DETECTED,1,1998
884112176,Amateur Freestyle - 1st Mike Collins,1,2
886044392,ADVANCED DOUBLES NET,3,3
886044392,ADVANCED SINGLES NET,3,3
886044392,INTERMEDIATE SINGLES GOLF,3,3
886044392,MIXED DOUBLES NET,3,3
886044392,NOVICE SINGLES NET,3,3
886044392,OPEN DOUBLES GOLF,3,3
886044392,OPEN DOUBLES NET,3,3
886044392,OPEN SINGLES GOLF,3,3
886044392,OPEN SINGLES NET,3,3
886044392,WOMENS DOUBLES NET,3,3
886044392,WOMENS SINGLES NET,3,3
886801279,NET GAME,1,1998
886801279,_NO_DIVISION_DETECTED,1,1998
888294869,Advanced 5 Minute Timed Footbag Consecutive,2,2
888294869,Advanced Doubles Footbag Net,4,4
888294869,Advanced Singles Footbag Net,4,4
888294869,Mixed Doubles Footbag Net,4,4
888294869,Novice 5 Minute Timed Footbag Consecutive,1,1
888294869,Novice Doubles Footbag Net,3,3
888294869,Novice Singles Footbag Net,4,4
888294869,Open 5 Minute Timed Footbag Consecutive,3,3
888294869,Open Doubles Footbag Net,4,4
888294869,Open Footbag Golf (9 holes,4,4
888294869,Open Singles Footbag Net,4,4
888294869,Women's Singles Footbag Net,4,4
892446131,Doubles Free Style,1,3
892446131,Foot Bag Golf,1,3
899077904,Intermediate Footbag Freestyle,2,2
899077904,Intermediate Footbag Golf,3,3
899077904,Novice Footbag Golf,3,3
899077904,Open Doubles Footbag Net,3,3
899077904,Open Footbag Freestyle,4,815
899077904,Open Footbag Golf ( 2 rounds of 12 holes - par 94,3,3
899077904,Open Singles Footbag Net,3,3
899722892,19:00 Doubles net finals,3,85
901349509,Draw Partners Net,3,3
901349509,Juggle Golf,3,3
901349509,Unsanctioned Late-Night Fire-Bag Net,4,3
901687367,Amateur Freestyle,3,3
901687367,Amateur Golf,3,3
901687367,Intermediate Doubles Net,3,3
901687367,Intermediate Net,3,3
901687367,Mixed Net,4,4
901687367,Novice Doubles Net,3,3
901687367,Novice Net,3,3
901687367,Pro Doubles Net,3,3
901687367,Pro Golf,3,3
901687367,Pro Single Freestyle,4,4
901687367,Pro Singles Net,3,3
901687367,Team Freestyle,2,2
903468009,INTERMEDIATE FREESTYLE,3,3
903468009,INTERMEDIATE SINGLES NET,3,3
903468009,MIXED DOUBLES NET,3,3
903468009,OPEN DOUBLES NET,2,2
903468009,OPEN FREESTYLE,3,3
903468009,OPEN FREESTYLE SHRED,3,3
903468009,OPEN SINGLES NET,3,3
903468009,WOMEN'S SINGLES NET,3,3
903632480,Intermediate Doubles,10,6
903632480,Mixed Doubles,8,4
903632480,Open Doubles,4,4
903632480,Open Mixed Doubles Net,12,8
903632480,We are proud to be holding our 3rd Annual Footbag Net tournament in,1,1020
903632480,Women's Doubles,4,4
909186885,NET GAME,1,1999
909186885,_NO_DIVISION_DETECTED,1,1999
910551956,"Freestyle, Net, and Golf",3,1999
910551956,Intermediate Doubles Net,4,4
910551956,Intermediate Golf,3,3
910551956,Intermediate Singles Freestyle,6,6
910551956,Intermediate Singles Net,13,13
910551956,NET GAME,1,1999
910551956,Novice Doubles Net (Monday,4,4
910551956,Novice Doubles Net (Saturday,4,4
910551956,Novice Doubles Net (Sunday,3,3
910551956,Open Doubles Freestyle,3,3
910551956,Open Doubles Net,8,5
910551956,"Open Golf (18 hole, par 54 course",4,4
910551956,Open Mixed Doubles Net,4,4
910551956,Open Singles Freestyle,8,8
910551956,Open Singles Net,23,19
910551956,Open Women's Doubles Net,6,5
910551956,Open Women's Singles Net,10,10
910551956,Women's Singles Freestyle,2,2
910551956,_NO_DIVISION_DETECTED,1,1999
912467534,Mixed Doubles Matches down to Finals,1,111
912467534,Mixed Doubles Partner?s Name: __________________,1,1805
913061034,Here are the results from the final round at the Finnish Freestyle Festival '99,12,6
913061034,Shred contest,6,6
913061034,"competition and a shred contest, but there will also be a tons of shredding",3,85
913596608,"DON'T miss out. Kick with TOP shredders, and PARTY like it's",1,1999
913596608,Gordon Gilges (net player,1,200
913596608,NET GAME,1,1999
913596608,_NO_DIVISION_DETECTED,1,1999
915561090,Results for WORLD FOOTBAG CHAMPIONSHIPS (1999) Open Singles Net,43,44
916193231,Intermediate doubles net,3,3
916193231,Intermediate singles freestyle,3,3
916193231,Intermediate singles net,4,4
916193231,NET GAME,1,1999
916193231,Open doubles net,4,4
916193231,Open mixte doubles net,4,3
916193231,Open singles freestyle,3,3
916193231,Open singles net,4,4
916193231,_NO_DIVISION_DETECTED,1,1999
917278465,2min timed consecutive,1,10967
917671196,Mixed Doubles [ ] (Demo event - no prize money,1,151
917671196,willing to have other events (Golf?Consecutives etc)on a,1,1999
917741782,Intermediate Doubles Net,3,3
917741782,Intermediate Freestyle,3,3
917741782,Intermediate Singles Net,3,3
917741782,Open Doubles Net,3,3
917741782,Open Freestyle,3,3
917741782,Open Singles Net,3,3
919703711,13th Annual Vancouver Open Footbag Net Tournament,30,23
919703711,ADVANCED DOUBLES,3,3
919703711,INTERMEDIATE SINGLES GOLF,3,3
919703711,MIXED DOUBLES,6,3
919703711,OPEN DOUBLES,8,8
919703711,OPEN DOUBLES GOLF,3,3
919703711,OPEN SINGLES GOLF,3,3
919703711,are some distance away,1,2204
919885513,INTERMEDIATE DOUBLES NET,2,2
919885513,INTERMEDIATE SINGLES NET,4,4
919885513,OPEN DOUBLES NET,4,4
919885513,OPEN SINGLES NET,4,4
920579000,3:30 - 6pm: Singles and doubles net finals at the rugby field,1,1
920579000,INTERMEDIATE FREESTYLE,1,1999
924977661,Advanced 5 Minute Timed Footbag Consecutive,7,7201
924977661,Advanced Doubles Footbag Net,4,4
924977661,Advanced Footbag Golf (9 holes,3,3
924977661,Advanced Singles Footbag Net,4,4
924977661,Mixed Doubles Footbag Net,4,4
924977661,Open 5 Minute Timed Footbag Consecutive,2,2
924977661,Open Doubles Footbag Net,4,4
924977661,Open Footbag Golf (9 holes,4,4
924977661,Open Singles Footbag Net,4,4
924977661,Women's Doubles Footbag Net,4,4
924977661,Women's Singles Footbag Net,4,4
927931376,NET GAME,1,1999
927931376,_NO_DIVISION_DETECTED,1,1999
929217368,AMATEUR GOLF,4,4
929217368,"Freestyle shred is 45 sec. max, the most adds win, no choreography, no",1,3
929217368,INTERMEDIATE DBL NET,4,4
929217368,INTERMEDIATE FREESTYLE,6,3
929217368,INTERMEDIATE NET,4,4
929217368,NOVICE NET,4,4
929217368,PRO DOUBLES NET,4,4
929217368,PRO GOLF,4,4
929217368,PRO SINGLES FREESTYLE,5,5
929217368,PRO SINGLES NET,5,5
931840905,"COME FISH, HIKE, GOLF, CAMP AND FOOTBAG",1,30
933099911,Mixed Doubles,3,3
933099911,Novice Singles and Doubles Net,6,3
933099911,Open Doubles,3,3
933099911,This is the 4th annual Air-a-Zona Footbag Net Tournament and will be held at,1,1020
933115858,45 second Shred Contest,10,5
933115858,"45 second shred contest, circle shredding",1,2
933870505,16:00 Net & Freestyle Finals (& shred contest,3,85
933870505,Intermediate Doubles Net (24 competitors,4,4
933870505,Intermediate Freestyle (25 competitors,9,10
933870505,Intermediate Singles Net (36 competitors,8,8
933870505,Pro Doubles Net (10 competitors,5,5
933870505,Pro Freestyle (11 players,8,8
933870505,Pro Singles Net (10 players,8,8
937727262,Doubles Net,4,3
937727262,Freestyle,10,5
937727262,Freestyle SHRED,3,3
937727262,Mixed Net,4,4
937727262,Shred heads,1,1
937727262,Singles Net,4,4
937854594,Doubles Net,8,4
937854594,Singles Net,8,4
941418343,INTERMEDIATE SINGLES FREESTYLE RESULTS,21,21
941418343,INTERMEDIATE SINGLES NET RESULTS,17,17
941418343,MIXED DOUBLES FREESTYLE RESULTS,3,3
941418343,MIXED DOUBLES NET RESULTS,18,17
941418343,OPEN DISTANCE ONE PASS RESULTS,11,11
941418343,OPEN DOUBLES FREESTYLE RESULTS,4,4
941418343,OPEN DOUBLES NET RESULTS,30,30
941418343,OPEN GOLF RESULTS,9,9
941418343,OPEN SINGLES FREESTYLE RESULTS,34,34
941418343,OPEN SINGLES NET RESULTS,48,47
941418343,OPEN SPEED CONSECUTIVES RESULTS,9,9
941418343,Results for WORLD FOOTBAG CHAMPIONSHIPS (2000) Open Singles Net,81,47
941418343,WOMENS DISTANCE ONE PASS RESULTS,6,6
941418343,WOMENS DOUBLES NET RESULTS,7,7
941418343,WOMENS FOOTBAG GOLF RESULTS,3,3
941418343,WOMENS INTERMEDIATE SINGLES NET RESULTS,4,4
941418343,WOMENS SINGLES FREESTYLE RESULTS,9,9
941418343,WOMENS SINGLES NET RESULTS,9,9
941418343,WOMENS SPEED CONSECUTIVES RESULTS,7,7
942013549,Here's the Results of the first Footbag Freestyle Battle 99 in Berlin,8,8
944242404,Only Singles Freestyle,8,8
946940201,1. Jeremy Walters (PA - Team Net Wrecker,1,2
946940201,"1. Kevin ""McFly"" Brackens/Jeremy Walters (VA - DC All-Stars / PA - Team Net",1,2
946940201,INTERMEDIATE FREESTYLE,3,3
946940201,INTERMEDIATE SINGLES NET,3,3
946940201,NOVICE FREESTYLE,2,2
946940201,NetWrecker (PA,1,2000
946940201,OPEN DOUBLES NET,4,9020
946940201,OPEN FREESTYLE,3,3
946940201,OPEN GOLF,1,1
946940201,OPEN SINGLES NET,3,3
947026077,Doubles Net,3,3
947026077,Doubles Net (combined with intermediate,2,2
947026077,Doubles Net (combined with novice,3,3
947026077,Freestyle,9,3
947026077,Freestyle- Open______ Intermediate________ Novice_________,1,151
947026077,"Peter Irish, the DC All Stars and Team Net Wrecker) we are hoping to again",1,45
947026077,Singles Net,3,3
947026077,Singles Net ( combined with novice,3,3
947026077,Singles Net (combined with intermediate,3,3
947026077,http://home.earthlink.net/~djsoyboy/philly_net.htm,3,3
947196813,Footbag Consecutive (4-minute routine,2,3
947196813,"Footbag Freestyle (1min. 30sec. 1st Round, Cut, 1min. Final Round",5,9
947196813,"Footbag Net (Best of 3 sets, each set to 11 points",2,2
947196813,Under 13 Doubles Open Mens Doubles Open Womens Doubles,5,3
948198763,European rankings for intermediate freestyle,3,3
948198763,European rankings for open doubles freestyle,3,3
948198763,European rankings for open doubles net,3,3
948198763,European rankings for open freestyle,3,3
948198763,European rankings for open singles net,3,3
948198763,European rankings for open women's freestyle,2,2
948943299,Doubles Net,7,4
948943299,Singles Net,3,3
