event_id,division_guess,mirror_places_detected,mirror_max_place_detected,division_key,division_canon,parsed_places,parsed_max_place,problem_type_guess,severity_score,mirror_divisions_detected,mirror_total_places_detected,parsed_total_places,parsed_divisions,event_name,year
1103724325,3. Fabien Riffaud &#8211; Marc Brunet,6.0,9.0,3 fabien riffaud and 8211 marc brunet,,0.0,0.0,missing_division_or_unmatched_division,17.0,25.0,52.0,54.0,7.0,RNH Contest 2005,2005.0
1106150615,Shred30,6.0,3.0,shred30,,0.0,0.0,missing_division_or_unmatched_division,17.0,15.0,35.0,0.0,0.0,,
1125936037,Freestyle,6.0,6.0,freestyle,,0.0,0.0,missing_division_or_unmatched_division,17.0,62.0,183.0,112.0,13.0,7e Open de France de Footbag,2005.0
1131659634,Novice Doubles - winning a footbag net set from footbagnet.com,6.0,4.0,novice doubles winning a footbag net set from footbagnet com,,0.0,0.0,missing_division_or_unmatched_division,17.0,18.0,31.0,21.0,4.0,2006 Green Cup Presented by Chaos,2006.0
1134914723,5. Marco Brunet + Fabien Riffaud,6.0,11.0,5 marco brunet fabien riffaud,,0.0,0.0,missing_division_or_unmatched_division,17.0,26.0,60.0,85.0,12.0,RNH Contest 2006,2006.0
1134914723,9. Marco Brunet,6.0,15.0,9 marco brunet,,0.0,0.0,missing_division_or_unmatched_division,17.0,26.0,60.0,85.0,12.0,RNH Contest 2006,2006.0
1138601883,Open Sick 3-Trick,6.0,3.0,open sick 3 trick,,0.0,0.0,missing_division_or_unmatched_division,17.0,21.0,37.0,27.0,3.0,Santa Cruz Invitational,2006.0
1143027870,10. Marco Brunet,6.0,16.0,10 marco brunet,,0.0,0.0,missing_division_or_unmatched_division,17.0,6.0,16.0,16.0,1.0,Commalamaison Contest 2,2006.0
1143155263,1. Jorden Moir 268 (The 2006 US Champion Shred 30,6.0,1801.0,1 jorden moir 268 the 2006 us champion shred 30,,0.0,0.0,missing_division_or_unmatched_division,17.0,43.0,51.0,72.0,17.0,U. S. Open Footbag Championships,2006.0
1143195910,2. Marco Brunet 5 victories,6.0,7.0,2 marco brunet 5 victories,,0.0,0.0,missing_division_or_unmatched_division,17.0,6.0,8.0,7.0,1.0,Hack Ski Sack,2006.0
1161871029,Open Shred:30,6.0,6.0,open shred 30,,0.0,0.0,missing_division_or_unmatched_division,17.0,14.0,84.0,62.0,7.0,Finnish Footbag Championships 2006,2006.0
1163784775,Open Women?s Singles Net,6.0,6.0,open women s singles net,,0.0,0.0,missing_division_or_unmatched_division,17.0,31.0,423.0,269.0,19.0,2007 IFPA WORLD FOOTBAG CHAMPIONSHIPS,2007.0
1166622628,5. Marc Brunet,6.0,11.0,5 marc brunet,,0.0,0.0,missing_division_or_unmatched_division,17.0,20.0,62.0,18.0,3.0,RNH Contest 2007,2007.0
1166622628,Circle Contest,6.0,6.0,circle contest,,0.0,0.0,missing_division_or_unmatched_division,17.0,20.0,62.0,18.0,3.0,RNH Contest 2007,2007.0
1176318174,Freestyle Events: at least 22 registered players,6.0,6.0,freestyle events at least 22 registered players,,0.0,0.0,missing_division_or_unmatched_division,17.0,38.0,82.0,82.0,17.0,2007 U.S. Open Footbag Championships,2007.0
1176318174,"Freestyle events, Net events, Hack events, Demos",6.0,6.0,freestyle events net events hack events demos,,0.0,0.0,missing_division_or_unmatched_division,17.0,38.0,82.0,82.0,17.0,2007 U.S. Open Footbag Championships,2007.0
1176650845,Results for 3rd New Jersey Spike and Shred (2007) Open Singles Routines,6.0,6.0,results for 3rd new jersey spike and shred 2007 open singles routines,,0.0,0.0,missing_division_or_unmatched_division,17.0,25.0,19.0,27.0,4.0,3rd New Jersey Spike and Shred,2007.0
1180373807,Open Circle Competiton,6.0,6.0,open circle competiton,,0.0,0.0,missing_division_or_unmatched_division,17.0,29.0,76.0,60.0,7.0,Finnish Footbag Championships 2007,2007.0
1182542776,Rules- 1. Shred till you drop,6.0,4.0,rules 1 shred till you drop,,0.0,0.0,missing_division_or_unmatched_division,17.0,49.0,80.0,66.0,13.0,Funtastik Summer Classic,2007.0
1183729267,Women?s Singles Net,6.0,6.0,women s singles net,,0.0,0.0,missing_division_or_unmatched_division,17.0,59.0,228.0,146.0,14.0,9e Open de France de Footbag,2007.0
1191961810,doubles net,6.0,6.0,doubles net,,0.0,0.0,missing_division_or_unmatched_division,17.0,6.0,19.0,0.0,0.0,,
1194517448,Open Women's Circle Contest (unofficial,6.0,3.0,open women circle contest unofficial,,0.0,0.0,missing_division_or_unmatched_division,17.0,40.0,522.0,319.0,21.0,2008 IFPA WORLD FOOTBAG CHAMPIONSHIPS,2008.0
1195773772,Golf,6.0,3.0,golf,,0.0,0.0,missing_division_or_unmatched_division,17.0,33.0,49.0,30.0,9.0,Zocha Jam 2007,2007.0
1199106237,Short Technical Program (Freestyle,6.0,6.0,short technical program freestyle,,0.0,0.0,missing_division_or_unmatched_division,17.0,19.0,208.0,172.0,13.0,10th Annual IFPA European Footbag Championships,2008.0
1200325415,"Johnny Suderman (Open: Routines, Sick 1, Sick 3, TEN, Circle",6.0,3.0,johnny suderman open routines sick 1 sick 3 ten circle,,0.0,0.0,missing_division_or_unmatched_division,17.0,22.0,19.0,15.0,5.0,Greater Rochester Area Shred Symposium 2008,2008.0
1201396433,OPEN SICK 3,6.0,3.0,open sick 3,,0.0,0.0,missing_division_or_unmatched_division,17.0,20.0,32.0,11.0,4.0,Second Annual NYFA Freestyle Symposium,2008.0
1204904987,Freestyle and Net,6.0,6.0,freestyle and net,,0.0,0.0,missing_division_or_unmatched_division,17.0,23.0,62.0,40.0,4.0,RNH Contest 2008,2008.0
1220466807,"all categories, events and divisions of freestyle",6.0,6.0,all categories events and divisions of freestyle,,0.0,0.0,missing_division_or_unmatched_division,17.0,26.0,51.0,39.0,6.0,East Coast Footbag Championships,2008.0
1224962900,Open Circle Contest,6.0,3.0,open circle contest,,0.0,0.0,missing_division_or_unmatched_division,17.0,36.0,96.0,50.0,11.0,Zocha Jam 2008,2008.0
1226205667,intermediate sick-3/big-trick/circle contest,6.0,6.0,intermediate sick 3 big trick circle contest,,0.0,0.0,missing_division_or_unmatched_division,17.0,15.0,124.0,26.0,4.0,2nd IFPA South American Footbag Championships,2008.0
1226679678,Women&#65533;s Doubles Net,6.0,6.0,womenand 65533 s doubles net,,0.0,0.0,missing_division_or_unmatched_division,17.0,30.0,345.0,237.0,20.0,30th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,2009.0
1226938152,"Doubles Net, Freestyle Routines, Shred30 and Circle",6.0,6.0,doubles net freestyle routines shred30 and circle,,0.0,0.0,missing_division_or_unmatched_division,17.0,9.0,46.0,29.0,4.0,Finnish Footbag Championships,2008.0
1245404642,Open Singles Net,6.0,6.0,open singles net,,0.0,0.0,missing_division_or_unmatched_division,17.0,16.0,79.0,23.0,3.0,6# Swiss Footbag Open,2009.0
1248864536,Open Sick 3-Trick,6.0,3.0,open sick 3 trick,,0.0,0.0,missing_division_or_unmatched_division,17.0,14.0,72.0,52.0,11.0,Polish Footbag Championships 2009,2009.0
1252110023,freestyle,6.0,5.0,freestyle,,0.0,0.0,missing_division_or_unmatched_division,17.0,23.0,59.0,42.0,6.0,2009 East-Coast Footbag Championships,2009.0
1254829577,Open Shred:30,6.0,6.0,open shred 30,,0.0,0.0,missing_division_or_unmatched_division,17.0,12.0,60.0,48.0,7.0,Finnish Footbag Championships,2009.0
1262288759,Intermediate Doubles: (6 teams,6.0,5.0,intermediate doubles 6 teams,,0.0,0.0,missing_division_or_unmatched_division,17.0,25.0,52.0,50.0,7.0,2010 U.S. Open Footbag Net Championships,2010.0
1268407783,open net and freestyle. intermediate net and freestyle. novice net,6.0,6.0,open net and freestyle intermediate net and freestyle novice net,,0.0,0.0,missing_division_or_unmatched_division,17.0,9.0,24.0,42.0,3.0,2010 East Coast Footbag Championships,2010.0
1273248665,Results for 4th Annual NYFA Freestyle and Net Symposium (2010) Open Singles Routines,6.0,4.0,results for 4th annual nyfa freestyle and net symposium 2010 open singles routines,,0.0,0.0,missing_division_or_unmatched_division,17.0,21.0,62.0,38.0,9.0,4th Annual NYFA Freestyle and Net Symposium,2010.0
1280002674,Circle Competition,6.0,6.0,circle competition,,0.0,0.0,missing_division_or_unmatched_division,17.0,11.0,45.0,32.0,5.0,Finnish Footbag Championships,2010.0
1284588517,Request Contest,6.0,3.0,request contest,,0.0,0.0,missing_division_or_unmatched_division,17.0,14.0,66.0,30.0,4.0,Austrian Footbag Championships 2010,2010.0
1288096032,Open Sick 3-Trick,6.0,6.0,open sick 3 trick,,0.0,0.0,missing_division_or_unmatched_division,17.0,33.0,109.0,79.0,11.0,Zocha Jam 2010,2010.0
1299019355,"Single Net, Doubles Net, Routines, Shred 30, Request Contest, Circle Contest, Golf",6.0,6.0,single net doubles net routines shred 30 request contest circle contest golf,,0.0,0.0,missing_division_or_unmatched_division,17.0,15.0,41.0,41.0,3.0,10 years Pieds à Gilles - 7th Swiss Footbag Open,2011.0
1301104070,Open Doubles Net,6.0,6.0,open doubles net,,0.0,0.0,missing_division_or_unmatched_division,17.0,8.0,29.0,11.0,1.0,Footcamp 2011,2011.0
1305581560,3. Marc Brunet / Vincent Rousseau,6.0,9.0,3 marc brunet vincent rousseau,,0.0,0.0,missing_division_or_unmatched_division,17.0,12.0,65.0,27.0,2.0,French Footbag Championships 2011,2011.0
1323272493,Women?s Shred 30,6.0,6.0,women s shred 30,,0.0,0.0,missing_division_or_unmatched_division,17.0,38.0,706.0,330.0,18.0,33rd IFPA WORLD FOOTBAG CHAMPIONSHIPS,2012.0
1329044785,Results for JFK March Mayhem (2012) Open Singles Net,6.0,6.0,results for jfk march mayhem 2012 open singles net,,0.0,0.0,missing_division_or_unmatched_division,17.0,9.0,24.0,12.0,2.0,JFK March Mayhem 2012,2012.0
1337309613,Golf,6.0,6.0,golf,,0.0,0.0,missing_division_or_unmatched_division,17.0,19.0,75.0,37.0,5.0,25th Annual Vancouver Open Footbag Championships,2012.0
1344933824,Results for Acapulco Zocha Jam (2012) Open Sick 3-Trick,6.0,3.0,results for acapulco zocha jam 2012 open sick 3 trick,,0.0,0.0,missing_division_or_unmatched_division,17.0,22.0,39.0,29.0,5.0,Acapulco Zocha Jam,2012.0
1349043745,Mixed Doubles Net,6.0,6.0,mixed doubles net,,0.0,0.0,missing_division_or_unmatched_division,17.0,24.0,176.0,82.0,7.0,15 Years FC Footstar,2013.0
1353223688,Open Circle Contest,6.0,5.0,open circle contest,,0.0,0.0,missing_division_or_unmatched_division,17.0,12.0,76.0,48.0,6.0,Finnish Footbag Open,2012.0
1357206898,Sick 3,6.0,3.0,sick 3,,0.0,0.0,missing_division_or_unmatched_division,17.0,23.0,91.0,34.0,5.0,Todexon 14,2013.0
1357231609,Intermediate Singles Net,6.0,6.0,intermediate singles net,,0.0,0.0,missing_division_or_unmatched_division,17.0,11.0,49.0,20.0,2.0,Sixth Annual Windy City Cup Footbag Net Championships,2013.0
1362915311,Doubles Net,6.0,6.0,doubles net,,0.0,0.0,missing_division_or_unmatched_division,17.0,6.0,30.0,15.0,2.0,Turku Open Tuanament,2013.0
1366375326,Results for WSF Stare Babice Footbag Jam (2013) Open Circle Contest,6.0,6.0,results for wsf stare babice footbag jam 2013 open circle contest,,0.0,0.0,missing_division_or_unmatched_division,17.0,13.0,43.0,34.0,4.0,WSF Stare Babice Footbag Jam 2013,2013.0
1367327351,Intermediate Circle,6.0,3.0,intermediate circle,,0.0,0.0,missing_division_or_unmatched_division,17.0,23.0,73.0,20.0,4.0,31 Annual East Coast Footbag Championships,2013.0
1369141018,open doubles initial seeding,6.0,6.0,open doubles initial seeding,,0.0,0.0,missing_division_or_unmatched_division,17.0,7.0,37.0,11.0,2.0,Burgas Summer Footbag Jam V,2013.0
1369141018,open doubles results,6.0,6.0,open doubles results,,0.0,0.0,missing_division_or_unmatched_division,17.0,7.0,37.0,11.0,2.0,Burgas Summer Footbag Jam V,2013.0
1369141018,Results for Burgas Summer Footbag Jam V (2013) Open Singles Net,6.0,6.0,results for burgas summer footbag jam v 2013 open singles net,,0.0,0.0,missing_division_or_unmatched_division,17.0,7.0,37.0,11.0,2.0,Burgas Summer Footbag Jam V,2013.0
1374570632,Net events,6.0,14.0,net events,,0.0,0.0,missing_division_or_unmatched_division,17.0,28.0,53.0,63.0,7.0,17th Annual Finnish Footbag Open,2013.0
1381432558,Open Doubles,6.0,3.0,open doubles,,0.0,0.0,missing_division_or_unmatched_division,17.0,6.0,9.0,0.0,0.0,,
1386623061,Mixed Doubles,6.0,6.0,mixed doubles,,0.0,0.0,missing_division_or_unmatched_division,17.0,35.0,62.0,62.0,12.0,U. S. Open Footbag Championships 2014,2014.0
1391176125,Results for Mud Island Belt (2014) Open Singles Net,6.0,6.0,results for mud island belt 2014 open singles net,,0.0,0.0,missing_division_or_unmatched_division,17.0,8.0,25.0,12.0,2.0,Mud Island Belt 2014,2014.0
1395957518,Request,6.0,3.0,request,,0.0,0.0,missing_division_or_unmatched_division,17.0,9.0,6.0,0.0,0.0,,
1399929003,CATEGORA INTERMEDIO Net Individual,6.0,6.0,categora intermedio net individual,,0.0,0.0,missing_division_or_unmatched_division,17.0,8.0,11.0,10.0,2.0,2da Copa Bobston de Footbag Net individual,2014.0
1401624489,Results for 5th annual Helsinki Open Footbag Tournament (2014) Open Singles Net,6.0,6.0,results for 5th annual helsinki open footbag tournament 2014 open singles net,,0.0,0.0,missing_division_or_unmatched_division,17.0,8.0,12.0,12.0,2.0,5th annual Helsinki Open Footbag Tournament,2014.0
1425372477,Intermediate Doubles Net,6.0,6.0,intermediate doubles net,,0.0,0.0,missing_division_or_unmatched_division,17.0,43.0,90.0,35.0,7.0,U.S. Open Footbag Championships 2015,2015.0
1425372477,Intermediate Freestyle Circle Contest,6.0,5.0,intermediate freestyle circle contest,,0.0,0.0,missing_division_or_unmatched_division,17.0,43.0,90.0,35.0,7.0,U.S. Open Footbag Championships 2015,2015.0
1431288258,Results for Turku Open (2015) Open Singles Net,6.0,6.0,results for turku open 2015 open singles net,,0.0,0.0,missing_division_or_unmatched_division,17.0,5.0,20.0,10.0,2.0,Turku Open,2015.0
1435110091,Open Freestyle Routines (2 minute solo performance,6.0,6.0,open freestyle routines 2 minute solo performance,,0.0,0.0,missing_division_or_unmatched_division,17.0,33.0,37.0,33.0,8.0,33rd Annual East Coast Footbag Championships,2015.0
1447494731,Results for Lake Erie Footbag Tournament (2016) Open Singles Net,6.0,6.0,results for lake erie footbag tournament 2016 open singles net,,0.0,0.0,missing_division_or_unmatched_division,17.0,18.0,9.0,12.0,3.0,Lake Erie Footbag Tournament,2016.0
1471686537,Womens Singles Net,6.0,6.0,womens singles net,,0.0,0.0,missing_division_or_unmatched_division,17.0,21.0,177.0,125.0,14.0,38th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS 2017,2017.0
1498568502,"Battle, Request",6.0,9.0,battle request,,0.0,0.0,missing_division_or_unmatched_division,17.0,10.0,15.0,15.0,2.0,Austrian Footbag Championships 2017,2017.0
1555631351,Footbag Freestyle results,6.0,6.0,footbag freestyle results,,0.0,0.0,missing_division_or_unmatched_division,17.0,20.0,48.0,47.0,7.0,US Open Footbag Championships 2019,2019.0
1600984774,Overall Freestyle,6.0,6.0,overall freestyle,,0.0,0.0,missing_division_or_unmatched_division,17.0,10.0,45.0,44.0,6.0,XX Polish Footbag Championships - Warsaw 2020,2020.0
1646387871,Open Mixed Doubles Net,6.0,6.0,open mixed doubles net,,0.0,0.0,missing_division_or_unmatched_division,17.0,21.0,165.0,120.0,13.0,41st IFPA WORLD FOOTBAG CHAMPIONSHIPS 2022,2022.0
1646387871,Womens Singles Net,6.0,6.0,womens singles net,,0.0,0.0,missing_division_or_unmatched_division,17.0,21.0,165.0,120.0,13.0,41st IFPA WORLD FOOTBAG CHAMPIONSHIPS 2022,2022.0
857852604,10:30. All categories need to be ready to play beginning 10:30 to 4:30 both days. Freestyle,6.0,5.0,10 30 all categories need to be ready to play beginning 10 30 to 4 30 both days freestyle,,0.0,0.0,missing_division_or_unmatched_division,17.0,13.0,31.0,6.0,2.0,Southern California Footbag Championships,1997.0
859923755,Bring your net sets,6.0,1668.0,bring your net sets,,0.0,0.0,missing_division_or_unmatched_division,17.0,20.0,41.0,35.0,6.0,California State Footbag Championships,1997.0
876356874,Women's Intermediate Singles Net (6 competitors) (5-6 did not play off,6.0,5.0,women intermediate singles net 6 competitors 5 6 did not play off,,0.0,0.0,missing_division_or_unmatched_division,17.0,26.0,149.0,148.0,19.0,WESTERN REGIONAL FOOTBAG CHAMPIONSHIPS,1998.0
876356874,Women's Open Singles Net (6 competitors,6.0,6.0,women open singles net 6 competitors,,0.0,0.0,missing_division_or_unmatched_division,17.0,26.0,149.0,148.0,19.0,WESTERN REGIONAL FOOTBAG CHAMPIONSHIPS,1998.0
933099911,Novice Singles and Doubles Net,6.0,3.0,novice singles and doubles net,,0.0,0.0,missing_division_or_unmatched_division,17.0,12.0,13.0,12.0,4.0,4th Annual Air-A-Zona Footbag Net Tournament,2000.0
941418343,WOMENS DISTANCE ONE PASS RESULTS,6.0,6.0,womens distance one pass results,,0.0,0.0,missing_division_or_unmatched_division,17.0,29.0,330.0,261.0,19.0,WORLD FOOTBAG CHAMPIONSHIPS,2000.0
961053916,INTERMEDIATE FREESTYLE (top 6,6.0,6.0,intermediate freestyle top 6,,0.0,0.0,missing_division_or_unmatched_division,17.0,17.0,23.0,23.0,6.0,Footbag Oulu-Open 2000,2000.0
989875090,Open shred: Adds / Contacts X Uniques + adds = total,6.0,3.0,open shred adds contacts x uniques adds total,,0.0,0.0,missing_division_or_unmatched_division,17.0,27.0,11.0,10.0,4.0,Chicago Inner Circle Museum of Science and Industry Jam,2001.0
1183729267,Shred 30,27.0,16.0,shred 30,Shred 30,19.0,16.0,truncated_division,16.0,59.0,228.0,146.0,14.0,9e Open de France de Footbag,2007.0
1189345008,Shred 30,26.0,15.0,shred 30,Shred 30,18.0,15.0,truncated_division,16.0,10.0,57.0,64.0,9.0,5th Annual Wilanow Footbag Open 2007,2007.0
1149763452,Sick 3,20.0,12.0,sick 3,Sick 3,12.0,12.0,truncated_division,16.0,57.0,195.0,140.0,16.0,8e OPEN de France de Footbag,2006.0
1485863923,Circle Contest,19.0,6.0,circle contest,Circle Contest,11.0,6.0,truncated_division,16.0,21.0,104.0,99.0,11.0,17th Annual Polish Footbag Championships,2017.0
1417735560,Open Shred:30,17.0,17.0,open shred 30,Open Shred:30,9.0,17.0,truncated_division,16.0,26.0,304.0,273.0,21.0,36th IFPA WORLD FOOTBAG CHAMPIONSHIPS,2015.0
1161871029,Circle Contest,16.0,7.0,circle contest,Circle Contest,8.0,7.0,truncated_division,16.0,14.0,84.0,62.0,7.0,Finnish Footbag Championships 2006,2006.0
1203102773,Open Doubles Net,16.0,9.0,open doubles net,Open Doubles Net,8.0,9.0,truncated_division,16.0,18.0,52.0,26.0,4.0,The 2008 Windy City Cup,2008.0
1269266785,Mixed Doubles Net,16.0,8.0,mixed doubles net,Mixed Doubles Net,8.0,8.0,truncated_division,16.0,26.0,373.0,193.0,14.0,12th Annual IFPA European Footbag Championships - Brussels,2010.0
1302874713,Open Doubles Net,16.0,8.0,open doubles net,Open Doubles Net,8.0,8.0,truncated_division,16.0,6.0,32.0,16.0,2.0,Turku Open,2011.0
1323272493,Intermediate Singles Net,16.0,8.0,intermediate singles net,Intermediate Singles Net,8.0,8.0,truncated_division,16.0,38.0,706.0,330.0,18.0,33rd IFPA WORLD FOOTBAG CHAMPIONSHIPS,2012.0
1357231609,Open Doubles Net,16.0,8.0,open doubles net,Open Doubles Net,8.0,8.0,truncated_division,16.0,11.0,49.0,20.0,2.0,Sixth Annual Windy City Cup Footbag Net Championships,2013.0
1357234775,Open Doubles Net,16.0,8.0,open doubles net,Open Doubles Net,8.0,8.0,truncated_division,16.0,8.0,34.0,16.0,2.0,2013 Mud Island Belt presented by Memphis Footworks,2013.0
1358271250,Open Circle Contest,16.0,7.0,open circle contest,Open Circle Contest,8.0,7.0,truncated_division,16.0,29.0,91.0,40.0,5.0,2013 Green Cup Presented by Chaos,2013.0
1557144269,Open Double net,16.0,8.0,open double net,Open Double Net,8.0,8.0,truncated_division,16.0,11.0,21.0,12.0,2.0,11th Bembel Cup 2019 - a jam with friends,2019.0
955831740,Freestyle,16.0,8.0,freestyle,Freestyle,8.0,8.0,truncated_division,16.0,9.0,46.0,23.0,5.0,Turku Open 2000,2000.0
1354752474,Women's Singles Net,15.0,2010.0,women singles net,Women's Singles Net,7.0,7.0,truncated_division,16.0,37.0,207.0,119.0,15.0,13e Open de France de Footbag,2013.0
1407335213,Open Mixed Doubles Net,15.0,7.0,open mixed doubles net,Open Mixed Doubles Net,7.0,7.0,truncated_division,16.0,21.0,92.0,46.0,5.0,Swiss Footbag Open,2014.0
1349043745,Open Mixed Doubles Net,14.0,8.0,open mixed doubles net,Open Mixed Doubles Net,6.0,6.0,truncated_division,16.0,24.0,176.0,82.0,7.0,15 Years FC Footstar,2013.0
1646387871,Open Golf,14.0,8.0,open golf,Open Golf,6.0,6.0,truncated_division,16.0,21.0,165.0,120.0,13.0,41st IFPA WORLD FOOTBAG CHAMPIONSHIPS 2022,2022.0
1329132977,Woman Circle,13.0,8.0,woman circle,Woman Circle,5.0,5.0,truncated_division,16.0,26.0,124.0,84.0,14.0,Swiss Footbag Championships 2012,2012.0
1349043745,Open Circle Contest,12.0,8.0,open circle contest,Open Circle Contest,4.0,4.0,truncated_division,16.0,24.0,176.0,82.0,7.0,15 Years FC Footstar,2013.0
