person_id,person_canon,trick_canon,trick_type,mentions,direct_mentions,context_window_mentions,first_year,last_year,event_count,sample_event,sample_line
cb047679-c1ef-5ab8-8944-999ca66d1ea3,CARLOS RAMIREZ,smear,full_trick,1,0,1,2019,2019,1,MedeJam de Footbag 2019,Smog (Pixie Doble Leg Over) / Smear / Pixie ss Barfly
cb047679-c1ef-5ab8-8944-999ca66d1ea3,CARLOS RAMIREZ,stepping,style_term,1,0,1,2019,2019,1,MedeJam de Footbag 2019,Blur /Legbeater / Ripwalk - Stepping ss mirage / Pixie ss Mirage / Ripwalk
97dfde65-956c-5842-994d-05a877c49182,Cale McCoy,ducking,style_term,1,1,0,2010,2010,1,U. S. Open Freestyle Footbag Championships,1. Cale McCoy (Ducking Leg Over-Pixie Leg Over-Phoenix)
97dfde65-956c-5842-994d-05a877c49182,Cale McCoy,pixie,style_term,1,1,0,2010,2010,1,U. S. Open Freestyle Footbag Championships,1. Cale McCoy (Ducking Leg Over-Pixie Leg Over-Phoenix)
40b58c8d-2350-5041-8600-e392b511e0bc,Carlos Terraza,pixie,style_term,1,1,0,2012,2012,1,1o Torneo Nacional de Footbag,3. CARLOS TERRAZA: pixie symp whirl
40b58c8d-2350-5041-8600-e392b511e0bc,Carlos Terraza,whirl,full_trick,1,1,0,2012,2012,1,1o Torneo Nacional de Footbag,3. CARLOS TERRAZA: pixie symp whirl
81a671cd-b6f6-5d6e-997e-21d885cf8ae8,Caro Bourgouin,paradox drifter,full_trick,1,1,0,2008,2008,1,U.S. Open Footbag Championships,"2. Caro Bouroin (Paradox Drifter, Matador)"
dfc35597-39c1-5425-8b94-6e24dbc24696,Cass Taylor,butterfly,full_trick,1,1,0,2013,2013,1,34th IFPA WORLD FOOTBAG CHAMPIONSHIPS,6. Cassandra Taylor (Canada) - smear > butterfly > paradox whirl
dfc35597-39c1-5425-8b94-6e24dbc24696,Cass Taylor,ducking butterfly,full_trick,1,0,1,2021,2021,1,2021 IFPA Online World Footbag Freestyle Championships,Cassy Taylor Pixie Whirl>Ducking Butterfly>Twirl
dfc35597-39c1-5425-8b94-6e24dbc24696,Cass Taylor,paradox whirl,full_trick,1,1,0,2013,2013,1,34th IFPA WORLD FOOTBAG CHAMPIONSHIPS,6. Cassandra Taylor (Canada) - smear > butterfly > paradox whirl
dfc35597-39c1-5425-8b94-6e24dbc24696,Cass Taylor,smear,full_trick,1,1,0,2013,2013,1,34th IFPA WORLD FOOTBAG CHAMPIONSHIPS,6. Cassandra Taylor (Canada) - smear > butterfly > paradox whirl
dfc35597-39c1-5425-8b94-6e24dbc24696,Cass Taylor,swirl,full_trick,1,1,0,2021,2021,1,2021 IFPA Online World Footbag Freestyle Championships,1 Cassy Taylor Pixie muted Swirl > Pdx Whirl > Ripstein
e8aa88b0-f630-555a-ac0c-60d033607464,Chris Balch,dimwalk,full_trick,1,1,0,2007,2007,1,3rd New Jersey Spike and Shred,3rd - Chris Balch - Ducking Clipper > Gyro Mirage > Dimwalk
e8aa88b0-f630-555a-ac0c-60d033607464,Chris Balch,double around the world,full_trick,1,0,1,2007,2007,1,3rd New Jersey Spike and Shred,Merkon > Double Around The World > Butterfly
e8aa88b0-f630-555a-ac0c-60d033607464,Chris Balch,ducking clipper,full_trick,1,1,0,2007,2007,1,3rd New Jersey Spike and Shred,3rd - Chris Balch - Ducking Clipper > Gyro Mirage > Dimwalk
e8aa88b0-f630-555a-ac0c-60d033607464,Chris Balch,gyro,style_term,1,1,0,2007,2007,1,3rd New Jersey Spike and Shred,3rd - Chris Balch - Ducking Clipper > Gyro Mirage > Dimwalk
e8aa88b0-f630-555a-ac0c-60d033607464,Chris Balch,mirage,full_trick,1,1,0,2007,2007,1,3rd New Jersey Spike and Shred,3rd - Chris Balch - Ducking Clipper > Gyro Mirage > Dimwalk
e8aa88b0-f630-555a-ac0c-60d033607464,Chris Balch,pixie,style_term,1,0,1,2006,2006,1,7th Annual Colorado Shred Symposium,(pixie rake>pendulum>ss butterfly)
43ddd1ca-e004-5d37-b4b5-38cd81bde3c2,Chris Dean,blurry whirl,full_trick,1,0,1,2006,2006,1,2006 Jersey Spike & Shred,(Phoenix > Blurry Whirl > Paradox Torque)
43ddd1ca-e004-5d37-b4b5-38cd81bde3c2,Chris Dean,ducking butterfly,full_trick,1,1,0,2013,2013,1,2013 Green Cup Presented by Chaos,2. Chris Dean (USA) - blizzard > fairy ducking butterfly > food processor ; bedwetter > matador > mobius
43ddd1ca-e004-5d37-b4b5-38cd81bde3c2,Chris Dean,food processor,full_trick,1,1,0,2013,2013,1,2013 Green Cup Presented by Chaos,2. Chris Dean (USA) - blizzard > fairy ducking butterfly > food processor ; bedwetter > matador > mobius
43ddd1ca-e004-5d37-b4b5-38cd81bde3c2,Chris Dean,mobius,full_trick,1,1,0,2013,2013,1,2013 Green Cup Presented by Chaos,2. Chris Dean (USA) - blizzard > fairy ducking butterfly > food processor ; bedwetter > matador > mobius
43ddd1ca-e004-5d37-b4b5-38cd81bde3c2,Chris Dean,paradox torque,full_trick,1,0,1,2006,2006,1,2006 Jersey Spike & Shred,(Phoenix > Blurry Whirl > Paradox Torque)
94439b1d-8eff-55ce-8c58-05cb5817dfb3,Chris Hall,butterfly,full_trick,1,1,0,2006,2006,1,2006 Steel City Shred Off,3) Chris Hall - butterfly
d53d0dae-9c1e-5773-a133-e42829b7a2ae,Chris Miller,butterfly,full_trick,1,1,0,2006,2006,1,2006 Steel City Shred Off,2) Chris Miller - ducking clipper>pdx mirage>butterfly
d53d0dae-9c1e-5773-a133-e42829b7a2ae,Chris Miller,ducking clipper,full_trick,1,1,0,2006,2006,1,2006 Steel City Shred Off,2) Chris Miller - ducking clipper>pdx mirage>butterfly
d53d0dae-9c1e-5773-a133-e42829b7a2ae,Chris Miller,mirage,full_trick,1,1,0,2006,2006,1,2006 Steel City Shred Off,2) Chris Miller - ducking clipper>pdx mirage>butterfly
bd1ac97c-6c20-5bcd-9fbd-f5279f4c22bf,Chris Seibert,atomic,style_term,1,0,1,2004,2004,1,2004 New Paltz Footbag Jam,BIg Trick: Jeremy Bentham w/ Atomic TOurque
e3d94c0b-8963-5e74-bc7c-5efb703a22b4,Christian Britting,atom smasher,full_trick,1,1,0,2019,2019,1,40th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS 2019,11. Christian Britting (Atomsmasher>DLO>ss Whirl)
e3d94c0b-8963-5e74-bc7c-5efb703a22b4,Christian Britting,dimwalk,full_trick,1,1,0,2019,2019,1,40th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS 2019,17. Christian Britting (Dimwalk)
e3d94c0b-8963-5e74-bc7c-5efb703a22b4,Christian Britting,whirl,full_trick,1,1,0,2019,2019,1,40th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS 2019,11. Christian Britting (Atomsmasher>DLO>ss Whirl)
e49165b1-b378-5ac5-b92e-566abacd386f,Christian Mills,butterfly,full_trick,1,0,1,2003,2003,1,Seapa NZ Freestyle Footbag Championships,"Butterfly, Ripwalk Osis"
e49165b1-b378-5ac5-b92e-566abacd386f,Christian Mills,osis,full_trick,1,0,1,2003,2003,1,Seapa NZ Freestyle Footbag Championships,"Butterfly, Ripwalk Osis"
e49165b1-b378-5ac5-b92e-566abacd386f,Christian Mills,ripwalk,full_trick,1,0,1,2003,2003,1,Seapa NZ Freestyle Footbag Championships,"Butterfly, Ripwalk Osis"
b6e28eb4-9de6-52a6-bde7-4ffaaa488933,Christoph Alexander,ducking butterfly,full_trick,1,1,0,2021,2021,1,2021 IFPA Online World Footbag Freestyle Championships,9 Christoph Alexander Dimwalk>Ducking Butterfly>Pdx Whirl
b6e28eb4-9de6-52a6-bde7-4ffaaa488933,Christoph Alexander,smear,full_trick,1,0,1,2021,2021,1,2021 IFPA Online World Footbag Freestyle Championships,Christophe Kabache Alpine PLO>Smear>Dimwalk
b6e28eb4-9de6-52a6-bde7-4ffaaa488933,Christoph Alexander,spinning clipper,full_trick,1,0,1,2021,2021,1,2021 IFPA Online World Footbag Freestyle Championships,Gary Yao Ducking Pdx Mirage>Fairy Butterfly>Spinning Clipper
b6e28eb4-9de6-52a6-bde7-4ffaaa488933,Christoph Alexander,spinning whirl,full_trick,1,0,1,2021,2021,1,2021 IFPA Online World Footbag Freestyle Championships,Ducking Pdx Mirage>Fairy Butterfly>Spinning Whirl
b6e28eb4-9de6-52a6-bde7-4ffaaa488933,Christoph Alexander,whirl,full_trick,1,1,0,2021,2021,1,2021 IFPA Online World Footbag Freestyle Championships,9 Christoph Alexander Dimwalk>Ducking Butterfly>Pdx Whirl
aae53613-b61c-53cf-99ea-462a4e768430,Christophe Kabache,dimwalk,full_trick,1,1,0,2021,2021,1,2021 IFPA Online World Footbag Freestyle Championships,6 Christophe Kabache Alpine PLO>Dimwalk>Dada Curve
aae53613-b61c-53cf-99ea-462a4e768430,Christophe Kabache,pickup,full_trick,1,0,1,2021,2021,1,2021 IFPA Online World Footbag Freestyle Championships,David Gil Atomsmasher>Smog>Pixie Pickup Atomsmasher>Smog>Pixie
c29c4aa7-5b1e-54d1-9435-2a45edfd669c,Christopher Schillem,eggbeater,full_trick,1,1,0,2012,2012,1,German Footbag Open (14th Annual German Footbag Championships),2. Christopher Schillem (Fury > Fusion > PS Eggbeater)
c29c4aa7-5b1e-54d1-9435-2a45edfd669c,Christopher Schillem,stepping,style_term,1,1,0,2011,2011,1,13th Annual German Footbag Championships,1. Christopher Schillem (Stepping Ducking Motor)
c1c401e4-2560-5f81-9f5b-8c866a93eb12,Cody Rushing,blur,full_trick,1,1,0,2008,2008,1,Texas Statewide Tournament 2008,"1) Cody Rushing (Blur > Dimwalk > Whirling Swirl, Smear > Dimwalk > Barrage)"
c1c401e4-2560-5f81-9f5b-8c866a93eb12,Cody Rushing,pixie,style_term,1,1,0,2008,2008,1,Texas Statewide Tournament 2008,"2) Cody Rushing (Pixie Whirl, Reactor)"
c1c401e4-2560-5f81-9f5b-8c866a93eb12,Cody Rushing,smear,full_trick,1,1,0,2008,2008,1,Texas Statewide Tournament 2008,"1) Cody Rushing (Blur > Dimwalk > Whirling Swirl, Smear > Dimwalk > Barrage)"
c1c401e4-2560-5f81-9f5b-8c866a93eb12,Cody Rushing,swirl,full_trick,1,1,0,2008,2008,1,Texas Statewide Tournament 2008,"1) Cody Rushing (Blur > Dimwalk > Whirling Swirl, Smear > Dimwalk > Barrage)"
c1c401e4-2560-5f81-9f5b-8c866a93eb12,Cody Rushing,whirl,full_trick,1,1,0,2008,2008,1,Texas Statewide Tournament 2008,"2) Cody Rushing (Pixie Whirl, Reactor)"
6814ebbf-d3d7-5489-b71b-9f4128847219,Cristoph Alexander,clipper,full_trick,1,1,0,2019,2019,1,40th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS 2019,12. Cristoph Alexander (Diving Clipper>Ducking Clipper>Whirl)
6814ebbf-d3d7-5489-b71b-9f4128847219,Cristoph Alexander,ducking clipper,full_trick,1,1,0,2019,2019,1,40th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS 2019,12. Cristoph Alexander (Diving Clipper>Ducking Clipper>Whirl)
6814ebbf-d3d7-5489-b71b-9f4128847219,Cristoph Alexander,whirl,full_trick,1,1,0,2019,2019,1,40th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS 2019,12. Cristoph Alexander (Diving Clipper>Ducking Clipper>Whirl)
5a81a6d9-0309-5dc5-aaac-38ef59d8d4ac,Cristopher Schillem,ducking,style_term,1,0,1,2025,2025,1,25th IFPA European Footbag Championships 2025,Stepping Far Dyno > Ducking Dyno
5a81a6d9-0309-5dc5-aaac-38ef59d8d4ac,Cristopher Schillem,eggbeater,full_trick,1,0,1,2025,2025,1,25th IFPA European Footbag Championships 2025,Eggbeater > Toe Symposium Torque
5a81a6d9-0309-5dc5-aaac-38ef59d8d4ac,Cristopher Schillem,stepping,style_term,1,0,1,2025,2025,1,25th IFPA European Footbag Championships 2025,Stepping Far Dyno > Ducking Dyno
5a81a6d9-0309-5dc5-aaac-38ef59d8d4ac,Cristopher Schillem,symposium,style_term,1,0,1,2025,2025,1,25th IFPA European Footbag Championships 2025,Eggbeater > Toe Symposium Torque
5a81a6d9-0309-5dc5-aaac-38ef59d8d4ac,Cristopher Schillem,torque,full_trick,1,0,1,2025,2025,1,25th IFPA European Footbag Championships 2025,Eggbeater > Toe Symposium Torque
256ba155-76d2-5920-b2d6-04d6ff39fab6,DANIEL BOYLE,blur,full_trick,1,1,0,2015,2015,1,36th IFPA WORLD FOOTBAG CHAMPIONSHIPS,8. Daniel Boyle (Australia) - Dimwalk > Blur > Paradon
256ba155-76d2-5920-b2d6-04d6ff39fab6,DANIEL BOYLE,dimwalk,full_trick,1,1,0,2015,2015,1,36th IFPA WORLD FOOTBAG CHAMPIONSHIPS,8. Daniel Boyle (Australia) - Dimwalk > Blur > Paradon
32577a59-fe63-5834-9b4f-16f930fecfec,DANIEL CADAVID,clipper,full_trick,1,0,1,2021,2021,1,2021 IFPA Online World Footbag Freestyle Championships,Ken Moller Outside Ducking Toe>Outside Stall>ss Clipper
32577a59-fe63-5834-9b4f-16f930fecfec,DANIEL CADAVID,ducking,style_term,1,0,1,2021,2021,1,2021 IFPA Online World Footbag Freestyle Championships,Ken Moller Outside Ducking Toe>Outside Stall>ss Clipper
32577a59-fe63-5834-9b4f-16f930fecfec,DANIEL CADAVID,osis,full_trick,1,1,0,2021,2021,1,2021 IFPA Online World Footbag Freestyle Championships,13 Daniel Cadavid Dimwalk>Far Osis>Whirl Dimwalk>Spinning Osis>Whirl
32577a59-fe63-5834-9b4f-16f930fecfec,DANIEL CADAVID,spinning osis,full_trick,1,1,0,2021,2021,1,2021 IFPA Online World Footbag Freestyle Championships,13 Daniel Cadavid Dimwalk>Far Osis>Whirl Dimwalk>Spinning Osis>Whirl
a3781ac2-c529-5316-b22b-2bdcfa67bb67,Damian Budzik,blender,full_trick,1,1,0,2005,2005,1,Zocha Jam 2005,3 Damian Budzik Foodprocessor>PDX Blender>PS Whirl
a3781ac2-c529-5316-b22b-2bdcfa67bb67,Damian Budzik,mirage,full_trick,1,0,1,2004,2004,1,Zocha Jam 2004,Blurrywhirl> Ripwalk> Mirage
a3781ac2-c529-5316-b22b-2bdcfa67bb67,Damian Budzik,ripwalk,full_trick,1,0,1,2004,2004,1,Zocha Jam 2004,Blurrywhirl> Ripwalk> Mirage
a3781ac2-c529-5316-b22b-2bdcfa67bb67,Damian Budzik,whirl,full_trick,1,1,0,2005,2005,1,Zocha Jam 2005,3 Damian Budzik Foodprocessor>PDX Blender>PS Whirl
ac1268dc-a961-568f-860e-63e9ea815c01,Damian Gielnicki,ducking,style_term,1,1,0,2008,2008,1,8th Annual Polish Footbag Championships 2008,1. Damian Gielnicki (Sumo>Alpine Legbeater>Ducking Pdx Torque)
ac1268dc-a961-568f-860e-63e9ea815c01,Damian Gielnicki,food processor,full_trick,1,1,0,2006,2006,1,Zocha Jam 2006,2. Damian Gielnicki (Blurry Drifter > Spinning Swirl > Food Processor)
ac1268dc-a961-568f-860e-63e9ea815c01,Damian Gielnicki,gyro,style_term,1,1,0,2010,2010,1,WSF Mistrzostwa Pragi w Grze w Zoske,2.Damian Gielnicki (gyro ilussion>toe ss rev. swirl>ss reaper)
ac1268dc-a961-568f-860e-63e9ea815c01,Damian Gielnicki,pixie,style_term,1,1,0,2022,2022,1,XXII Polish Footbag Championships - Warsaw 2022,2. Damian Gielnicki (Poland) - Phoenix spinning dlo pixie torque
ac1268dc-a961-568f-860e-63e9ea815c01,Damian Gielnicki,stepping,style_term,1,1,0,2010,2010,1,Zocha Jam 2010,2. Damian Gielnicki (Stepping Reaper > Open Torque > Whirlwind)
ac1268dc-a961-568f-860e-63e9ea815c01,Damian Gielnicki,tapping,style_term,1,1,0,2007,2007,1,Zocha Jam 2007,1. Damian Gielnicki PL (Blurry Drifter > Spinning Pdx DLO > Tapping Torque)
4d352728-74b6-51db-aa04-1cf6d24b7cc7,Damian Piechocki,paradox blender,full_trick,1,0,1,2005,2005,1,Polish Footbag Championships 2005,Blurry Whirl > Whirlwind > Spinning Paradox Blender
4d352728-74b6-51db-aa04-1cf6d24b7cc7,Damian Piechocki,spinning,style_term,1,0,1,2005,2005,1,Polish Footbag Championships 2005,Blurry Whirl > Whirlwind > Spinning Paradox Blender
cc144a17-3ed0-5c64-9305-e9a45fa00290,Dan Ednie,blur,full_trick,1,0,1,2003,2003,1,Seapa NZ Freestyle Footbag Championships,"Ripwalk, Blur, Legbeater"
cc144a17-3ed0-5c64-9305-e9a45fa00290,Dan Ednie,paradox mirage,full_trick,1,1,0,2001,2001,1,Australian Footbag Championships,3rd - Dan Ednie (pixie butterfly>paradox mirage>pixie butterfly)
cc144a17-3ed0-5c64-9305-e9a45fa00290,Dan Ednie,ripwalk,full_trick,1,0,1,2003,2003,1,Seapa NZ Freestyle Footbag Championships,"Ripwalk, Blur, Legbeater"
4e7dc073-b469-5740-821c-76e0ee26a3d1,Dan Greer,clipper,full_trick,1,1,0,2007,2007,1,3rd New Jersey Spike and Shred,4th - Dan Greer - Sumo > Crispy Illusion > Clipper Stall
2425d614-d376-5d98-b7fb-cb445d10792c,Dan Klokow,blur,full_trick,1,0,1,2001,2001,1,Chicago Inner Circle Museum of Science and Industry Jam,(blur>atom smaher>pixie butterfly>ducking butterfly)
2425d614-d376-5d98-b7fb-cb445d10792c,Dan Klokow,butterfly,full_trick,1,0,1,2001,2001,1,Chicago Inner Circle Museum of Science and Industry Jam,(blur>atom smaher>pixie butterfly>ducking butterfly)
2425d614-d376-5d98-b7fb-cb445d10792c,Dan Klokow,ducking butterfly,full_trick,1,0,1,2001,2001,1,Chicago Inner Circle Museum of Science and Industry Jam,(blur>atom smaher>pixie butterfly>ducking butterfly)
2425d614-d376-5d98-b7fb-cb445d10792c,Dan Klokow,pixie,style_term,1,0,1,2001,2001,1,Chicago Inner Circle Museum of Science and Industry Jam,(blur>atom smaher>pixie butterfly>ducking butterfly)
60c41b2e-1175-5698-99b7-6e5ee25bec58,Daniel Meyer,dimwalk,full_trick,1,0,1,2006,2006,1,8e OPEN de France de Footbag,Pixie Legover > Smear > Dimwalk
60c41b2e-1175-5698-99b7-6e5ee25bec58,Daniel Meyer,legover,full_trick,1,0,1,2006,2006,1,8e OPEN de France de Footbag,Pixie Legover > Smear > Dimwalk
60c41b2e-1175-5698-99b7-6e5ee25bec58,Daniel Meyer,pixie,style_term,1,0,1,2006,2006,1,8e OPEN de France de Footbag,Pixie Legover > Smear > Dimwalk
60c41b2e-1175-5698-99b7-6e5ee25bec58,Daniel Meyer,smear,full_trick,1,0,1,2006,2006,1,8e OPEN de France de Footbag,Pixie Legover > Smear > Dimwalk
bd9a2c9a-1554-5238-929d-c876342007a3,Danny Petrick,butterfly,full_trick,1,1,0,2006,2006,1,2006 Steel City Shred Off,1) Danny Petrick - pixie legover>butterfly>reverse whirl
bd9a2c9a-1554-5238-929d-c876342007a3,Danny Petrick,legover,full_trick,1,1,0,2006,2006,1,2006 Steel City Shred Off,1) Danny Petrick - pixie legover>butterfly>reverse whirl
bd9a2c9a-1554-5238-929d-c876342007a3,Danny Petrick,pixie,style_term,1,1,0,2006,2006,1,2006 Steel City Shred Off,1) Danny Petrick - pixie legover>butterfly>reverse whirl
bd9a2c9a-1554-5238-929d-c876342007a3,Danny Petrick,ripwalk,full_trick,1,1,0,2006,2006,1,2006 Steel City Shred Off,2) Danny Petrick - ripwalk
bd9a2c9a-1554-5238-929d-c876342007a3,Danny Petrick,whirl,full_trick,1,1,0,2006,2006,1,2006 Steel City Shred Off,1) Danny Petrick - pixie legover>butterfly>reverse whirl
cef01455-9290-53a6-9fab-a9c9dad8fc34,Daryl Canady,atom smasher,full_trick,1,0,1,2006,2006,1,8e OPEN de France de Footbag,Atom Smasher > Smear > Ducking Mirage
cef01455-9290-53a6-9fab-a9c9dad8fc34,Daryl Canady,ducking,style_term,1,0,1,2006,2006,1,8e OPEN de France de Footbag,Ducking Symposium Mirage
cef01455-9290-53a6-9fab-a9c9dad8fc34,Daryl Canady,ducking mirage,full_trick,1,0,1,2006,2006,1,8e OPEN de France de Footbag,Atom Smasher > Smear > Ducking Mirage
cef01455-9290-53a6-9fab-a9c9dad8fc34,Daryl Canady,mirage,full_trick,1,0,1,2006,2006,1,8e OPEN de France de Footbag,Ducking Symposium Mirage
cef01455-9290-53a6-9fab-a9c9dad8fc34,Daryl Canady,smear,full_trick,1,0,1,2006,2006,1,8e OPEN de France de Footbag,Atom Smasher > Smear > Ducking Mirage
cef01455-9290-53a6-9fab-a9c9dad8fc34,Daryl Canady,symposium,style_term,1,0,1,2006,2006,1,8e OPEN de France de Footbag,Ducking Symposium Mirage
bd97ebe2-5ecd-5854-9d2e-b877a27ac527,Daryl Genz,around the world,full_trick,1,1,0,2007,2007,1,2007 U.S. Open Footbag Championships,8. Daryl Genz (Triple Around the World)
bd97ebe2-5ecd-5854-9d2e-b877a27ac527,Daryl Genz,atom smasher,full_trick,1,0,1,2004,2004,1,3rd Annual Seattle Juggling and Footbag Festival,Alpine PS mirage>phoenix>pdx atom smasher
bd97ebe2-5ecd-5854-9d2e-b877a27ac527,Daryl Genz,blurry whirl,full_trick,1,1,0,2007,2007,1,4th annual Montana Freestyle Jam,"3. Daryl Genz -- Matador>Sumo>Phoenix, Blurry Whirl>Pdx Torque>Pdx Mirage"
bd97ebe2-5ecd-5854-9d2e-b877a27ac527,Daryl Genz,pixie,style_term,1,0,1,2006,2006,1,7th Annual Colorado Shred Symposium,(matador>sumo>pixie toe flick)
bd97ebe2-5ecd-5854-9d2e-b877a27ac527,Daryl Genz,smear,full_trick,1,1,0,2015,2015,1,36th IFPA WORLD FOOTBAG CHAMPIONSHIPS,10. Daryl Genz (USA) - Smear with two footbags
bd97ebe2-5ecd-5854-9d2e-b877a27ac527,Daryl Genz,torque,full_trick,1,1,0,2007,2007,1,4th annual Montana Freestyle Jam,"3. Daryl Genz -- Matador>Sumo>Phoenix, Blurry Whirl>Pdx Torque>Pdx Mirage"
033a8589-0c98-5729-a8b4-068c4efcf025,David Clavens,blazing,style_term,1,1,0,2006,2006,1,New Year's Jam 2006,1) David Clavens (Blazing Torque)
033a8589-0c98-5729-a8b4-068c4efcf025,David Clavens,blender,full_trick,1,1,0,2010,2010,1,12th Annual IFPA European Footbag Championships - Brussels,2 David Clavens Nemesis > PS Whirling Swirl > Spinning Blender
033a8589-0c98-5729-a8b4-068c4efcf025,David Clavens,blurriest,full_trick,1,1,0,2013,2013,1,2013 Green Cup Presented by Chaos,1. David Clavens (USA) - whirlwalk > blurriest > bs bedwetter ; nemesis > ps whirling swirl > spender
033a8589-0c98-5729-a8b4-068c4efcf025,David Clavens,torque,full_trick,1,1,0,2006,2006,1,New Year's Jam 2006,1) David Clavens (Blazing Torque)
c0c07821-7fc4-588e-b60c-76a25347a9eb,David Gil,ducking butterfly,full_trick,1,1,0,2021,2021,1,2021 IFPA Online World Footbag Freestyle Championships,1 David Gil Assassin>Fairy Ducking Butterfly>Torque
c0c07821-7fc4-588e-b60c-76a25347a9eb,David Gil,torque,full_trick,1,1,0,2021,2021,1,2021 IFPA Online World Footbag Freestyle Championships,1 David Gil Assassin>Fairy Ducking Butterfly>Torque
17fc25c9-e348-5e57-8e6a-e3e974cc28e9,Denton Louis,butterfly,full_trick,1,1,0,2007,2007,1,ShrEdmonton Freestyle Assembly 2007,2) Denton Louis : butterfly
17fc25c9-e348-5e57-8e6a-e3e974cc28e9,Denton Louis,legover,full_trick,1,1,0,2007,2007,1,ShrEdmonton Freestyle Assembly 2007,2) Denton Louis : legover > mirage > clip
17fc25c9-e348-5e57-8e6a-e3e974cc28e9,Denton Louis,mirage,full_trick,1,1,0,2007,2007,1,ShrEdmonton Freestyle Assembly 2007,2) Denton Louis : legover > mirage > clip
74978bc4-6b20-544a-8fa1-cf37ec444c4f,Dexter Struz,whirl,full_trick,1,1,0,2006,2006,1,Danish Footbag Championships 2006,3. Dexter Struz (Sumo > Tapdown > PS Whirl)
4c4087a3-79f1-5d9a-bf12-ab7262d18014,Diego Velazquez,dimwalk,full_trick,1,0,1,2021,2021,1,2021 IFPA Online World Footbag Freestyle Championships,Taku Muira Pdx Data Curve>Ducking Pdx Mirage>Dimwalk
4c4087a3-79f1-5d9a-bf12-ab7262d18014,Diego Velazquez,ducking,style_term,1,0,1,2021,2021,1,2021 IFPA Online World Footbag Freestyle Championships,Taku Muira Pdx Data Curve>Ducking Pdx Mirage>Dimwalk
4c4087a3-79f1-5d9a-bf12-ab7262d18014,Diego Velazquez,food processor,full_trick,1,1,0,2012,2012,1,1o Torneo Nacional de Footbag,1. DIEGO ALEJANDRO VELASQUEZ: Food processor
4c4087a3-79f1-5d9a-bf12-ab7262d18014,Diego Velazquez,mirage,full_trick,1,0,1,2021,2021,1,2021 IFPA Online World Footbag Freestyle Championships,Taku Muira Pdx Data Curve>Ducking Pdx Mirage>Dimwalk
4c4087a3-79f1-5d9a-bf12-ab7262d18014,Diego Velazquez,pixie,style_term,1,1,0,2021,2021,1,2021 IFPA Online World Footbag Freestyle Championships,8 Diego Velazquez Pixie Whirl>Pdx Whirl>Dyno
9e51cb21-c122-54b7-93a6-8f5a3b69365c,Dominik Knoll,whirl,full_trick,1,1,0,2009,2009,1,Austrian Footbag Championships 2009,3. Dominik Knoll (PS Whirl)
b3a275df-fe1c-58b4-967b-d0396cec4211,Dominik Šimků,blender,full_trick,1,1,0,2022,2022,1,XXII Polish Footbag Championships - Warsaw 2022,3. Dominik Simku (Czech Republic) - Whirlygig whirlwind spinning blender
b3a275df-fe1c-58b4-967b-d0396cec4211,Dominik Šimků,food processor,full_trick,1,0,1,2018,2018,1,39th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS 2018,*Alpine Food Processor
b3a275df-fe1c-58b4-967b-d0396cec4211,Dominik Šimků,spinning,style_term,1,1,0,2022,2022,1,XXII Polish Footbag Championships - Warsaw 2022,3. Dominik Simku (Czech Republic) - Whirlygig whirlwind spinning blender
4c3321eb-1528-530b-8f38-c42260d9af08,Donner Oleg,blurriest,full_trick,1,1,0,2004,2004,1,6th Annual IFPA European Footbag Championships,3 Donner Oleg (Pixie Tapping Butter - Pdx legbeater - Blurriest)
4c3321eb-1528-530b-8f38-c42260d9af08,Donner Oleg,pixie,style_term,1,1,0,2004,2004,1,6th Annual IFPA European Footbag Championships,3 Donner Oleg (Pixie Tapping Butter - Pdx legbeater - Blurriest)
4c3321eb-1528-530b-8f38-c42260d9af08,Donner Oleg,tapping,style_term,1,1,0,2004,2004,1,6th Annual IFPA European Footbag Championships,3 Donner Oleg (Pixie Tapping Butter - Pdx legbeater - Blurriest)
